0, -0.10869565217391308
5.30973451327435, 1.3913043478260865
10.088495575221259, 2.1086956521739126
15.929203539822993, 2.260869565217391
20.17699115044246, 2.043478260869565
25.48672566371681, 1.9565217391304346
30.26548672566372, 1.543478260869565
40.35398230088498, 1.1086956521739126
49.91150442477874, 0.695652173913043
60.53097345132744, 0.43478260869565233
0, 0
5.30973451327435, 0.4999999999999991
10.6194690265487, 0.9347826086956514
15.398230088495552, 1
20.17699115044246, 0.9347826086956514
25.48672566371681, 0.9130434782608696
30.26548672566372, 0.7608695652173911
39.82300884955754, 0.36956521739130377
50.44247787610618, 0.2608695652173907
60, 0.17391304347826075
